name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Sierra Leone,1.3921113689095128e-05,1.3824884792626728e-05,1.3856812933025404e-05,1.3921113689095128e-05,1.4018691588785047e-05,3.51288056206089e-05,3.504672897196262e-05,8.120649651972157e-05,8.045977011494253e-05,7.882882882882882e-05,0.00013157894736842105,0.00012658227848101267,0.0002217741935483871,0.0002692307692307692,0.0003125,0.00035335689045936394,0.00037606837606837606,0.0004152823920265781,0.00043760129659643434,0.0004437400950871632,0.00041795665634674923,0.00039334341906202726
Singapore,1.9933554817275747e-05,1.935483870967742e-05,1.8808777429467086e-05,1.82370820668693e-05,1.7699115044247787e-05,1.7241379310344828e-05,1.680672268907563e-05,1.643835616438356e-05,1.6085790884718497e-05,1.5706806282722515e-05,1.5345268542199487e-05,1.4925373134328359e-05,2.9055690072639224e-05,2.823529411764706e-05,2.745995423340961e-05,1.3363028953229399e-05,1.3015184381778742e-05,1.2684989429175475e-05,1.2371134020618556e-05,1.2072434607645876e-05,,
Slovak Republic,1.1342155009451797e-05,1.1299435028248587e-05,1.1257035647279549e-05,1.1214953271028037e-05,1.119402985074627e-05,1.1152416356877323e-05,1.1152416356877323e-05,1.1131725417439704e-05,1.1111111111111112e-05,1.1111111111111112e-05,1.1111111111111112e-05,1.1111111111111112e-05,1.1111111111111112e-05,1.1111111111111112e-05,1.1111111111111112e-05,1.1111111111111112e-05,1.1111111111111112e-05,1.1111111111111112e-05,1.1111111111111112e-05,1.1111111111111112e-05,1.1111111111111112e-05,1.1090573012939002e-05
Slovenia,2.9850746268656717e-05,2.9850746268656717e-05,2.9850746268656717e-05,3e-05,3e-05,3.015075376884422e-05,3.015075376884422e-05,3.015075376884422e-05,3.015075376884422e-05,3.015075376884422e-05,3.015075376884422e-05,3.015075376884422e-05,3.015075376884422e-05,3.015075376884422e-05,3.015075376884422e-05,3e-05,3e-05,2.9850746268656717e-05,2.9702970297029702e-05,2.9411764705882354e-05,2.926829268292683e-05,2.926829268292683e-05
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,
Somalia,8.108108108108108e-05,8.04289544235925e-05,0.0001335113484646195,0.00015957446808510637,0.00018469656992084433,0.00022077922077922077,0.00024081115335868188,0.000257985257985258,0.00027315914489311165,0.00028669724770642203,0.0002996670366259711,0.0003013993541442411,0.000303347280334728,0.0003048780487804878,0.00030693069306930693,0.0002980769230769231,0.0002897196261682243,0.0002818181818181818,0.0002719298245614035,0.00026495726495726497,0.000256198347107438,0.00025
South Africa,5.851063829787234e-05,9.375e-05,0.000149746192893401,0.00024317617866004962,0.0003883495145631068,0.0006175771971496437,0.0009557109557109557,0.0013958810068649885,0.0020045045045045044,0.0026607538802660754,0.00350109409190372,0.004525862068965518,0.005531914893617021,0.0063025210084033615,0.007053941908713693,0.007581967213114754,0.007894736842105263,0.00781563126252505,0.00753968253968254,0.006666666666666667,0.005813953488372093,0.0051625239005736135
South Korea,3.4965034965034966e-06,3.456221198156682e-06,3.416856492027335e-06,7.900677200902934e-06,7.8125e-06,7.726269315673288e-06,7.641921397379913e-06,7.575757575757576e-06,3.218884120171674e-06,1.276595744680851e-06,1.2658227848101265e-06,1.2578616352201258e-06,1.25e-06,3.1055900621118013e-06,3.092783505154639e-06,3.080082135523614e-06,3.067484662576687e-06,3.054989816700611e-06,7.113821138211382e-06,7.08502024291498e-06,7.0564516129032255e-06,7.042253521126761e-06
South Sudan,,,,,,,,,,,,,,,,,,,,,,0.0010576923076923077
Spain,7.633587786259542e-05,8.883248730964467e-05,0.00010126582278481013,0.00011616161616161616,0.0001306532663316583,0.00014786967418546366,0.0001475,9.226932668329177e-05,4.466501240694789e-05,4.938271604938271e-05,4.8899755501222496e-05,4.347826086956522e-05,4.0476190476190474e-05,3.981264637002342e-05,3.9170506912442394e-05,3.8636363636363636e-05,3.8031319910514545e-05,3.524229074889868e-05,3.478260869565217e-05,3.4408602150537636e-05,,
Sri Lanka,3.468208092485549e-06,3.4285714285714285e-06,3.3898305084745763e-06,3.3519553072625697e-06,3.314917127071823e-06,3.2967032967032968e-06,3.2608695652173914e-06,3.2432432432432433e-06,3.225806451612903e-06,3.20855614973262e-06,3.1914893617021277e-06,7.936507936507936e-06,7.853403141361257e-06,7.8125e-06,7.731958762886599e-06,7.692307692307692e-06,7.614213197969543e-06,1.7676767676767676e-05,1.7587939698492464e-05,1.7412935323383084e-05,1.7326732673267325e-05,1.7241379310344828e-05
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,
Sudan,1.7412935323383084e-05,2.8708133971291865e-05,2.7649769585253457e-05,6.222222222222222e-05,8.15450643776824e-05,0.0001037344398340249,0.000125,0.00014960629921259843,0.00017307692307692307,0.00019172932330827067,0.00020512820512820512,0.00021505376344086021,0.00021951219512195122,0.00021768707482993198,0.0002119205298013245,0.00020388349514563107,0.0001962025316455696,0.00018575851393188853,0.00017272727272727272,0.00016913946587537092,0.0001627906976744186,0.0001590909090909091
Suriname,0.00014742014742014743,0.00036144578313253013,0.0003546099290780142,0.0008139534883720931,0.0008009153318077803,0.0007882882882882883,0.0013333333333333333,0.0013157894736842105,0.0012987012987012987,0.001284796573875803,0.001271186440677966,0.0012552301255230125,0.0012422360248447205,0.0012295081967213116,0.0012145748987854252,0.0012024048096192384,0.0011904761904761906,0.001176470588235294,0.0006796116504854369,0.000671785028790787,0.0006653992395437262,0.0006578947368421052
Swaziland,0.0004065040650406504,0.0006772009029345372,0.0006622516556291391,0.0006493506493506494,0.0013800424628450105,0.0018730489073881373,0.002443991853360489,0.003,0.0036893203883495147,0.0044761904761904765,0.005377358490566038,0.006261682242990654,0.00712962962962963,0.007798165137614679,0.008454545454545454,0.00891891891891892,0.00875,0.008070175438596491,0.007413793103448276,0.006864406779661017,0.0065,0.0055284552845528455
Sweden,7.001166861143524e-06,6.952491309385863e-06,6.904487917146145e-06,1.7142857142857142e-05,1.7045454545454546e-05,3.959276018099547e-05,1.693002257336343e-05,1.6910935738444194e-05,1.6910935738444194e-05,6.764374295377677e-06,6.756756756756757e-06,6.741573033707865e-06,6.726457399103139e-06,6.703910614525139e-06,6.674082313681869e-06,6.637168141592921e-06,6.5934065934065935e-06,6.550218340611354e-06,6.493506493506494e-06,6.4446831364124594e-06,6.389776357827476e-06,6.335797254487856e-06
Switzerland,2.2488755622188906e-05,5.192878338278932e-05,5.131964809384164e-05,5.079825834542816e-05,5.028735632183908e-05,8.547008547008547e-05,8.498583569405099e-05,4.936530324400564e-05,8.42696629213483e-06,8.403361344537815e-06,8.368200836820084e-06,2.0833333333333333e-05,2.0718232044198896e-05,8.23045267489712e-06,8.163265306122448e-06,8.097165991902834e-06,8.02139037433155e-06,7.936507936507936e-06,7.84313725490196e-06,7.751937984496124e-06,7.662835249042145e-06,7.566204287515763e-06
Syria,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,1.1363636363636363e-05,1.1111111111111112e-05,1.0909090909090909e-05,1.073345259391771e-05,1.056338028169014e-05,1.0416666666666666e-05,1.0256410256410256e-05,2.0236087689713324e-05,1.9933554817275747e-05,1.9639934533551554e-05,1.9292604501607717e-05,1.895734597156398e-05,4.651162790697674e-05,4.559270516717325e-05,4.4709388971684054e-05,4.37956204379562e-05,4.2857142857142856e-05,4.195804195804196e-05,4.1039671682626536e-05,4.0160642570281125e-05,,
Tanzania,0.0008627450980392157,0.0011406844106463879,0.0014705882352941176,0.001814946619217082,0.0021649484536082476,0.002533333333333333,0.0028896103896103894,0.0031645569620253164,0.003384615384615385,0.0036036036036036037,0.0035087719298245615,0.003703703703703704,0.003601108033240997,0.003504043126684636,0.0034031413612565444,0.003299492385786802,0.0032019704433497538,0.002863961813842482,0.0023094688221709007,0.002147651006711409,0.0019739696312364424,0.0017647058823529412
Thailand,1.9434628975265016e-05,6.282722513089006e-05,0.00014878892733564015,0.000273972602739726,0.00042444821731748726,0.0005714285714285715,0.0006976744186046512,0.0008045977011494253,0.0007792207792207792,0.000882825040128411,0.0008888888888888889,0.0008188976377952755,0.000733229329173167,0.0006037151702786378,0.00041538461538461537,0.00032110091743119265,0.00031914893617021275,0.00037764350453172205,0.0004210526315789474,0.0004185351270553064,,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,
Togo,7.9155672823219e-05,7.731958762886597e-05,0.00015113350125944583,0.00014778325123152708,0.0003125,0.0004215456674473068,0.0005454545454545455,0.000706401766004415,0.0008547008547008547,0.0009937888198757764,0.0011267605633802818,0.0012524461839530333,0.0013523809523809523,0.0014100185528756958,0.0014466546112115732,0.0013908450704225351,0.0013698630136986301,0.0014,0.0013474025974025974,0.0012164296998420222,,
Tonga,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,4.9180327868852456e-05,4.878048780487805e-05,4.838709677419355e-05,0.00012096774193548387,0.00012,0.0002777777777777778,0.0002777777777777778,0.0002777777777777778,0.0002777777777777778,0.0004761904761904762,0.00047244094488188977,0.00047244094488188977,0.00046875,0.00046875,0.00046511627906976747,0.00046153846153846153,0.00046153846153846153,0.0004580152671755725,0.00045454545454545455,0.00045454545454545455,0.0004511278195488722,0.0004511278195488722
Tunisia,7.290400972053463e-06,7.125890736342043e-06,6.976744186046512e-06,6.83371298405467e-06,6.696428571428571e-06,6.586169045005489e-06,6.479481641468682e-06,6.396588486140725e-06,6.31578947368421e-06,6.25e-06,6.185567010309278e-06,6.128702757916241e-06,6.085192697768763e-06,6.036217303822938e-06,6e-06,5.940594059405941e-06,5.882352941176471e-06,5.825242718446602e-06,5.769230769230769e-06,5.7142857142857145e-06,5.660377358490566e-06,5.555555555555556e-06
Turkey,1.1131725417439702e-06,1.0948905109489052e-06,1.0771992818671454e-06,1.0582010582010582e-06,1.0416666666666667e-06,1.0256410256410257e-06,1.01010101010101e-06,9.933774834437085e-07,9.787928221859706e-07,9.630818619582665e-07,9.49367088607595e-07,9.345794392523365e-07,9.216589861751153e-07,1.8154311649016642e-06,1.791044776119403e-06,1.7673048600883653e-06,8.72093023255814e-07,8.620689655172414e-07,8.522727272727273e-07,1.6830294530154277e-06,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,
Uganda,0.004885057471264368,0.005277777777777778,0.0053475935828877,0.005699481865284974,0.005527638190954774,0.005339805825242718,0.005188679245283019,0.00502283105022831,0.0048672566371681415,0.004721030042918455,0.004166666666666667,0.004016064257028112,0.00377431906614786,0.0034962406015037594,0.0032246376811594204,0.0028771929824561405,0.0025,0.002418300653594771,0.002334384858044164,0.002103658536585366,0.0019469026548672567,0.0017663817663817665
Ukraine,1.1650485436893204e-06,1.1650485436893204e-06,1.1673151750972764e-06,1.1695906432748538e-06,2.935420743639922e-06,6.8762278978389e-06,1.1857707509881423e-05,2.788844621513944e-05,5.2313883299798795e-05,8.72210953346856e-05,0.00013114754098360657,0.00018595041322314049,0.00025,0.0003151260504201681,0.00038135593220338984,0.00042643923240938164,0.0004506437768240343,0.0004956896551724138,0.0004978354978354978,0.0005,0.0005021834061135371,0.0004824561403508772
United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1.048951048951049e-05,1.9197207678883072e-05,2.0869565217391306e-05,2.4263431542461004e-05,2.5951557093425606e-05,2.7586206896551723e-05,2.2336769759450172e-05,1.0291595197255575e-05,5.982905982905983e-06,5.9625212947189095e-06,5.932203389830508e-06,5.922165820642978e-06,5.902192242833052e-06,5.87248322147651e-06,5.843071786310517e-06,5.804311774461028e-06,5.756578947368421e-06,5.700325732899023e-06,5.6360708534621574e-06,5.5821371610845296e-06,5.529225908372828e-06,5.485893416927899e-06
United States,0.00012648221343873516,0.00015294117647058822,0.00017509727626459145,0.00019615384615384615,0.0002129277566539924,0.0002218045112781955,0.00021933085501858737,0.00013970588235294118,0.00011956521739130435,8.960573476702509e-05,7.092198581560284e-05,7.017543859649122e-05,6.944444444444444e-05,6.896551724137931e-05,6.825938566552901e-05,6.779661016949152e-05,6.711409395973154e-05,6.64451827242525e-05,6.27062706270627e-05,6.209150326797386e-05,6.472491909385113e-05,6.430868167202572e-05
Uruguay,1.9292604501607717e-05,1.9169329073482428e-05,1.9047619047619046e-05,1.8867924528301888e-05,1.875e-05,1.8633540372670807e-05,4.615384615384615e-05,4.587155963302752e-05,0.00010638297872340425,0.00010574018126888218,0.00010542168674698795,0.00010510510510510511,0.00010510510510510511,0.00018018018018018018,0.00018072289156626507,0.00018018018018018018,0.00018018018018018018,0.00017964071856287425,0.0001791044776119403,0.00017857142857142857,0.00017804154302670624,0.00017699115044247788
Uzbekistan,2.926829268292683e-06,2.8571428571428573e-06,2.8037383177570094e-06,2.7397260273972604e-06,2.6785714285714285e-06,2.6200873362445413e-06,2.575107296137339e-06,2.531645569620253e-06,2.4896265560165977e-06,2.4489795918367347e-06,2.4193548387096776e-06,2.3809523809523808e-06,2.352941176470588e-06,2.325581395348837e-06,2.2900763358778625e-06,4.5283018867924524e-06,4.4609665427509296e-06,1.0989010989010989e-05,1.0830324909747293e-05,1.0638297872340426e-05,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,
Venezuela,5.527638190954774e-05,6.403940886699507e-05,7.211538461538462e-05,7.981220657276996e-05,9.216589861751152e-05,9.909909909909909e-05,0.00011013215859030837,0.00012121212121212121,0.00013135593220338983,0.00014166666666666668,0.0001510204081632653,0.00015261044176706828,0.00013385826771653543,0.00011583011583011582,0.0001064638783269962,0.00010074626865671642,9.926470588235294e-05,0.00010108303249097474,0.00010676156583629893,0.00011188811188811189,0.00010689655172413793,9.830508474576271e-05
Vietnam,4.398826979472141e-06,4.30416068866571e-06,8.438818565400844e-06,8.264462809917356e-06,1.3531799729364005e-05,1.7287234042553193e-05,2.225130890052356e-05,2.838709677419355e-05,3.56687898089172e-05,4.534005037783375e-05,5.6039850560398504e-05,6.781750924784217e-05,8.292682926829268e-05,9.915356711003628e-05,0.00011736526946107784,0.00013048635824436535,0.0001527614571092832,0.00015133876600698486,0.00016147635524798155,0.00015981735159817351,,
Yemen,4.958677685950413e-06,4.7244094488188975e-06,4.511278195488722e-06,4.2857142857142855e-06,4.081632653061224e-06,3.92156862745098e-06,3.7735849056603773e-06,9.146341463414634e-06,8.875739644970414e-06,2.0114942528735632e-05,1.9553072625698323e-05,1.902173913043478e-05,3.1746031746031745e-05,3.076923076923077e-05,3e-05,2.912621359223301e-05,5.188679245283019e-05,5.504587155963303e-05,5.8035714285714285e-05,6.0869565217391306e-05,6.35593220338983e-05,6.584362139917696e-05
Zambia,0.00286425902864259,0.003519417475728155,0.004023668639053254,0.004498269896193772,0.004943820224719101,0.005361050328227571,0.005644302449414271,0.005894519131334023,0.006030150753768844,0.006176470588235294,0.006285714285714286,0.006296296296296296,0.006216216216216216,0.006228070175438596,0.005982905982905983,0.005371900826446281,0.004838709677419355,0.0038582677165354333,0.0032061068702290076,0.0033333333333333335,,
Zimbabwe,0.0022549019607843138,0.003076923076923077,0.004018691588785046,0.005045871559633028,0.006126126126126126,0.007256637168141593,0.008347826086956521,0.009401709401709401,0.010084033613445379,0.011570247933884297,0.012295081967213115,0.012096774193548387,0.0128,0.012698412698412698,0.01171875,0.011627906976744186,0.010687022900763359,0.009774436090225564,0.008088235294117648,0.007101449275362319,0.005531914893617021,0.004027777777777778
